1306, 3340300, 2025-05-19 09:18:00
1306, 3340300, 2025-05-19 09:19:00
1306, 3340300, 2025-05-19 09:20:00
1308, 3347000, 2025-05-19 09:21:00
1309, 3350000, 2025-05-19 09:22:00
1309, 3350000, 2025-05-19 09:23:00
1311, 3351200, 2025-05-19 09:24:00
1311, 3353300, 2025-05-19 09:25:00
1311, 3353300, 2025-05-19 09:26:00
1311, 3347300, 2025-05-19 09:27:00
1311, 3349200, 2025-05-19 09:28:00
1313, 3352200, 2025-05-19 09:29:00
1314, 3353700, 2025-05-19 09:30:00
1314, 3353700, 2025-05-19 09:31:00
1314, 3353700, 2025-05-19 09:32:00
1314, 3353700, 2025-05-19 09:33:00
1314, 3353700, 2025-05-19 09:34:00
1315, 3356300, 2025-05-19 09:35:00
1316, 3358300, 2025-05-19 09:36:00
1318, 3363700, 2025-05-19 09:37:00
1318, 3363700, 2025-05-19 09:38:00
1318, 3363700, 2025-05-19 09:39:00
1320, 3368500, 2025-05-19 09:40:00
1320, 3369900, 2025-05-19 09:41:00
1320, 3369900, 2025-05-19 09:42:00
1320, 3369900, 2025-05-19 09:43:00
1321, 3371200, 2025-05-19 09:44:00
1323, 3374500, 2025-05-19 09:45:00
1324, 3376300, 2025-05-19 09:46:00
1327, 3388700, 2025-05-19 09:47:00
1327, 3388700, 2025-05-19 09:48:00
1327, 3388700, 2025-05-19 09:49:00
1327, 3389900, 2025-05-19 09:50:00
1328, 3393600, 2025-05-19 09:51:00
1329, 3394700, 2025-05-19 09:52:00
1330, 3395200, 2025-05-19 09:53:00
1330, 3400800, 2025-05-19 09:54:00
1332, 3407700, 2025-05-19 09:55:00
1332, 3407700, 2025-05-19 09:56:00
1332, 3407700, 2025-05-19 09:57:00
1333, 3408400, 2025-05-19 09:58:00
1335, 3415400, 2025-05-19 09:59:00
1338, 3420600, 2025-05-19 10:00:00
1339, 3421100, 2025-05-19 10:01:00
1339, 3421100, 2025-05-19 10:02:00
3, 8000, 2025-06-06 16:50:12
3, 8000, 2025-06-06 16:51:00
3, 8000, 2025-06-06 16:52:00
