111, close, 1763148864, 1763153197, 1763153197, -1
112, close, 1763211498, 1763213788, 1763213788, -1
113, close, 1763212998, 1763212999, 1763212998, -1
114, close, 1763190667, 1763217840, 1763217840, -1
115, close, 1763142462, 1763142462, 1763142462, -1
116, close, 1763142795, 1763142795, 1763142795, 1763140357
117, close, 1763138594, 1763138594, 1763138594, -1
118, close, 1763219158, 1763219158, 1763219158, -1
119, close, 1763139412, 1763144135, 1763144135, -1
120, close, 1763139398, 1763144140, 1763144140, -1
121, close, 1763142008, 1763217846, 1763217846, -1
122, close, 1763142425, 1763142425, 1763142425, -1
123, close, 1763140926, 1763140926, 1763140926, -1
124, close, 1763140970, 1763140970, 1763140970, -1
125, close, 1763137712, 1763137712, 1763137712, -1
126, close, 1763134741, 1763141021, 1763141021, -1
127, close, 1763140498, 1763140498, 1763140498, -1
128, close, 1763217658, 1763217658, 1763217658, -1
129, close, 1763143652, 1763143652, 1763143652, -1
130, close, 1763140529, 1763140529, 1763140529, -1
131, close, 1763134781, 1763217853, 1763217853, -1
132, close, 1763137634, 1763217857, 1763217857, -1
133, close, 1763140316, 1763140316, 1763140316, -1
134, close, 1763138621, 1763217861, 1763217861, -1
135, close, 1763137651, 1763137651, 1763137651, -1
136, close, 1763153955, 1763217866, 1763217866, -1
137, close, 1763206883, 1763213514, 1763213514, -1
138, close, 1763137656, 1763217871, 1763217871, -1
139, close, 1763150408, 1763154035, 1763154035, -1
140, close, 1763140129, 1763140129, 1763140129, -1
141, close, 1763138763, 1763138763, 1763138763, -1
142, close, 1763142996, 1763142996, 1763142996, -1
143, close, 1763140869, 1763140869, 1763140869, -1
144, close, 1763133968, 1763133968, 1763133968, -1
145, close, 1763142267, 1763142267, 1763142267, 1763140200
146, close, 1763144463, 1763144463, 1763144463, -1
147, close, 1763136391, 1763140043, 1763140043, -1
148, close, 1763197767, 1763198461, 1763198461, -1
149, close, 1763137446, 1763137446, 1763137446, -1
150, close, 1763140275, 1763140275, 1763140275, -1
151, close, 1763141027, 1763141027, 1763141027, -1
152, close, 1763146022, 1763146022, 1763146022, -1
153, close, 1763146596, 1763146596, 1763145385, -1
154, close, 1763140553, 1763140553, 1763140553, -1
155, close, 1763140589, 1763141677, 1763141677, -1
156, close, 1763193106, 1763193106, 1763193106, -1
157, close, 1763138701, 1763138701, 1763138701, -1
158, close, 1763170609, 1763170609, 1763170609, -1
159, close, 1763139487, 1763139487, 1763139487, -1
160, close, 1763157579, 1763157579, 1763157579, -1
161, close, 1763157521, 1763157521, 1763157521, -1
162, close, 1763156333, 1763217875, 1763217875, -1
163, close, 1763133451, 1763217879, 1763217879, -1
164, close, 1763133701, 1763217883, 1763217883, -1
165, close, 1763178117, 1763217890, 1763217890, -1
166, close, 1763138988, 1763141428, 1763141428, -1
167, close, 1763138999, -1, 1763142007, -1
168, close, 1763134184, 1763134184, 1763134184, -1
169, close, 1763134081, 1763134081, 1763134081, -1
170, close, 1763166655, 1763166655, 1763166655, -1
171, close, 1763141865, 1763141865, 1763141865, -1
172, close, 1763141863, 1763141863, 1763141863, -1
173, close, 1763138971, 1763138971, 1763138971, -1
174, close, 1763138669, 1763138669, 1763138669, -1
175, close, 1763138129, 1763138129, 1763138129, -1
176, close, 1763137418, 1763137418, 1763137418, -1
177, close, 1763141303, 1763141303, 1763141303, -1
178, close, 1763144457, 1763144457, 1763144457, -1
179, close, 1763168215, 1763172125, 1763172125, -1
180, close, 1763143600, 1763143600, 1763142278, -1
181, close, 1763136125, 1763140062, 1763140062, -1
182, close, 1763136424, 1763140074, 1763140074, -1
183, close, 1763136450, 1763140096, 1763140096, -1
184, close, 1763137393, 1763137393, 1763137393, -1
185, close, 1763141317, 1763141317, 1763141274, -1
186, close, 1763145939, 1763145939, 1763145939, -1
187, close, 1763145193, 1763145193, 1763145193, -1
188, close, 1763136927, 1763136927, 1763136927, -1
189, close, 1763144083, 1763144083, 1763144083, -1
190, close, 1763136965, 1763136965, 1763136965, -1
191, close, 1763136869, 1763136869, 1763136869, -1
192, close, 1763163745, 1763154255, 1763154255, -1
193, close, 1763137934, 1763137934, 1763137934, -1
194, close, 1763140870, 1763142395, 1763142395, -1
195, close, 1763137109, 1763137109, 1763137109, -1
196, close, 1763145997, 1763145997, 1763145997, -1
197, close, 1763211490, 1763211490, 1763211490, -1
198, close, 1763157956, 1763157956, 1763157956, -1
199, close, 1763139522, 1763139522, 1763139522, -1
200, close, 1763142523, 1763142523, 1763142523, -1
201, close, 1763136867, 1763136867, 1763136867, -1
202, close, 1763138115, 1763138115, 1763138115, -1
203, close, 1763149261, 1763206754, 1763206754, -1
204, close, 1763146118, 1763146118, 1763146118, -1
205, close, 1763137731, 1763138995, 1763138995, -1
206, close, 1763144240, 1763144240, 1763144240, -1
207, close, 1763139873, 1763139873, 1763139873, -1
208, close, 1763146008, 1763146008, 1763146008, -1
209, close, 1763147859, 1763147859, 1763147859, -1
210, close, 1763149558, 1763151150, 1763151150, -1
211, close, 1763150659, 1763150659, 1763150659, -1
212, close, 1763150650, 1763150650, 1763150650, -1
213, close, 1763139905, 1763141187, 1763141187, -1
214, close, 1763200272, 1763200272, 1763200272, 1763191744
215, close, 1763199466, 1763199472, 1763199472, 1763191726
216, close, 1763138286, 1763217961, 1763217961, -1
217, close, 1763213150, 1763213150, 1763213150, -1
218, close, 1763141120, 1763217969, 1763217969, -1
219, close, 1763141879, 1763141879, 1763141879, -1
220, close, 1763143860, 1763143860, 1763143860, -1
221, close, 1763143849, 1763143849, 1763143849, -1
222, close, 1763140420, 1763140420, 1763140420, -1
223, close, 1763138590, 1763217979, 1763217978, -1
224, close, 1763214939, 1763214939, 1763214939, -1
225, close, 1763138957, 1763141234, 1763141234, -1
226, close, 1763135704, 1763141226, 1763141226, -1
227, close, 1763140939, 1763140939, 1763140939, -1
228, close, 1763141049, 1763141049, 1763141049, -1
229, close, 1763141202, 1763141202, 1763141202, -1
230, close, 1763141223, 1763141223, 1763141223, -1
231, close, 1763142433, 1763142433, 1763142433, -1
232, close, 1763143043, 1763143043, 1763143043, -1
233, close, 1763139037, 1763139037, 1763139037, -1
234, close, 1763139022, 1763139022, 1763139022, -1
235, close, 1763138282, 1763138288, 1763138288, -1
236, close, 1763138318, 1763138318, 1763138318, -1
237, close, 1763153720, 1763153720, 1763153720, -1
238, close, 1763136248, 1763136249, 1763136248, -1
239, close, 1763142199, 1763145717, 1763145717, -1
240, close, 1763144496, 1763144496, 1763144496, -1
241, close, 1763141632, 1763141632, 1763141632, -1
242, close, 1763140442, 1763140442, 1763140442, -1
243, close, 1763205061, 1763209620, 1763209620, 1763201067
244, close, 1763205047, 1763217991, 1763217991, 1763201062
245, close, 1763145502, 1763145502, 1763145502, -1
246, close, 1763145468, 1763145468, 1763145468, -1
247, close, 1763176479, 1763176479, 1763176479, -1
248, close, 1763141676, 1763141676, 1763141676, -1
249, close, 1763144341, 1763144341, 1763144341, -1
250, close, 1763143545, 1763149029, 1763149029, -1
251, close, 1763141750, 1763141750, 1763141750, -1
252, close, 1763139900, 1763139900, 1763139900, -1
253, close, 1763218140, 1763218140, 1763218140, -1
254, close, 1763219215, 1763219215, 1763219215, -1
255, close, 1763139638, 1763139638, 1763139638, -1
256, close, 1763139651, 1763139651, 1763139651, -1
257, close, 1763139663, 1763139663, 1763139663, -1
258, close, 1763138391, 1763217882, 1763217882, -1
259, close, 1763140552, 1763140552, 1763140552, -1
260, close, 1763140853, 1763140853, 1763140853, -1
261, close, 1763153601, 1763153602, 1763153601, -1
262, close, 1763142546, 1763142546, 1763142546, -1
263, close, 1763142567, 1763142567, 1763142567, -1
264, close, 1763141005, 1763141005, 1763141005, -1
265, close, 1763139956, 1763139956, 1763139956, -1
266, close, 1763140285, 1763217894, 1763217894, -1
267, close, 1763139931, 1763217900, 1763217900, -1
268, close, 1763147543, 1763147543, 1763147543, -1
269, close, 1763143274, 1763143274, 1763143274, -1
270, close, 1763146655, 1763146655, 1763146655, -1
271, close, 1763138680, 1763140069, 1763140069, -1
272, close, 1763139927, 1763139927, 1763139927, -1
273, close, 1763139891, 1763139891, 1763139891, -1
274, close, 1763139701, 1763142402, 1763142402, -1
275, close, 1763143316, 1763143316, 1763143316, -1
276, close, 1763142106, 1763142106, 1763142106, -1
277, close, 1763141938, 1763141938, 1763141938, -1
278, close, 1763141695, 1763141695, 1763141695, -1
279, close, 1763215343, 1763215343, 1763215343, -1
280, close, 1763149359, 1763149359, 1763149359, -1
281, close, 1763147844, 1763147844, 1763147844, -1
282, close, 1763143054, 1763143054, 1763143054, -1
283, close, 1763148168, 1763148168, 1763148168, -1
284, close, 1763147227, 1763147227, 1763147227, -1
285, close, 1763144292, 1763217914, 1763217914, -1
286, close, 1763144280, 1763144280, 1763144280, -1
287, close, 1763138350, 1763138350, 1763138350, -1
288, close, 1763187435, 1763187435, 1763187435, -1
289, close, 1763139621, 1763139621, 1763139621, -1
290, close, 1763147643, 1763148928, 1763147643, -1
291, close, 1763147351, 1763147351, 1763147351, -1
292, close, 1763142259, 1763217954, 1763217954, -1
293, close, 1763148140, 1763148140, 1763148140, -1
294, close, 1763146667, 1763146667, 1763146667, -1
295, close, 1763215414, 1763215414, 1763215414, -1
296, close, 1763139990, 1763139990, 1763139990, -1
297, close, 1763214309, 1763214309, 1763214309, -1
298, close, 1763149416, 1763149416, 1763149416, -1
299, close, 1763149003, 1763149003, 1763149003, -1
300, close, 1763149168, 1763149168, 1763149168, -1
301, close, 1763139952, 1763139952, 1763139952, -1
302, close, 1763140589, 1763140589, 1763140589, 1763140581
303, close, 1763147708, 1763147708, 1763140602, -1
304, close, 1763150428, 1763150428, 1763150428, -1
305, close, 1763138074, 1763138074, 1763138074, -1
306, close, 1763142710, 1763142710, 1763142710, -1
307, close, 1763142681, 1763142681, 1763142681, -1
308, close, 1763142388, 1763142388, 1763142388, -1
309, close, 1763152722, 1763152722, 1763152722, -1
310, close, 1763151546, 1763151414, 1763151414, -1
311, close, 1763153110, 1763153110, 1763153110, -1
312, close, 1763142886, 1763142886, 1763142886, -1
313, close, 1763213877, 1763213877, 1763213877, -1
314, close, 1763145818, 1763145818, 1763145818, -1
315, close, 1763151059, 1763153820, 1763153820, -1
316, close, 1763151052, 1763153828, 1763153828, -1
317, close, 1763178298, -1, 1763217825, -1
318, close, 1763146773, 1763146773, 1763146773, -1
319, close, 1763146024, -1, 1763147665, -1
320, close, 1763146016, 1763147676, 1763147676, -1
321, close, 1763143200, 1763143200, 1763143200, -1
322, close, 1763145454, 1763145454, 1763145454, -1
323, close, 1763140605, 1763140605, 1763140605, -1
324, close, 1763140632, 1763140632, 1763140632, -1
325, close, 1763146731, 1763146731, 1763146731, -1
326, close, 1763146740, 1763146740, 1763146740, -1
327, close, 1763218923, 1763218923, 1763218923, 1763158636
328, close, 1763146565, -1, 1763147651, -1
329, close, 1763143717, 1763143717, 1763143717, -1
330, close, 1763205629, 1763205629, 1763205629, -1
331, close, 1763140267, 1763217842, 1763217842, -1
332, close, 1763141246, 1763217850, 1763217850, -1
333, close, 1763145074, 1763145074, 1763145074, -1
334, close, 1763145063, 1763145063, 1763145063, -1
335, close, 1763213535, 1763214060, 1763214060, -1
336, close, 1763214048, 1763214048, 1763214048, -1
337, close, 1763213548, 1763214072, 1763214072, -1
338, close, 1763211396, 1763211396, 1763211396, -1
339, close, 1763215857, 1763217863, 1763217863, 1763205586
340, close, 1763141627, 1763141627, 1763141627, -1
341, close, 1763139702, 1763139702, 1763139702, -1
342, close, 1763141636, 1763141636, 1763141636, -1
343, close, 1763157744, 1763157744, 1763157744, -1
344, close, 1763142313, 1763145335, 1763145335, -1
345, close, 1763142303, 1763145344, 1763145344, -1
346, close, 1763149636, 1763149636, 1763149636, -1
347, close, 1763139270, 1763139270, 1763139270, -1
348, close, 1763139319, 1763139319, 1763139319, -1
349, close, 1763145493, 1763147379, 1763147379, -1
350, close, 1763144574, 1763144574, 1763144574, -1
351, close, 1763144555, 1763144555, 1763144555, -1
352, close, 1763140260, 1763140260, 1763140260, -1
353, close, 1763145516, 1763145516, 1763145516, -1
354, close, 1763145550, 1763145550, 1763145550, -1
355, close, 1763153900, 1763153900, 1763153900, -1
356, close, 1763151532, 1763151532, 1763151532, -1
357, close, 1763143581, 1763143581, 1763143581, -1
358, close, 1763146576, 1763217760, 1763217760, -1
359, close, 1763146038, 1763146038, 1763146038, -1
360, close, 1763146587, 1763217769, 1763217769, -1
361, close, 1763143427, 1763143427, 1763143427, -1
362, close, 1763143449, 1763143449, 1763143449, -1
363, close, 1763143079, 1763143079, 1763143079, -1
364, close, 1763213256, 1763213256, 1763213256, -1
365, close, 1763213293, 1763213293, 1763213293, -1
366, close, 1763213328, 1763213328, 1763213328, -1
367, close, 1763184200, 1763184200, 1763184200, -1
368, close, 1763213390, 1763213390, 1763213390, -1
369, close, 1763137143, 1763217779, 1763217779, -1
370, close, 1763140362, -1, 1763140362, -1
371, close, 1763156612, 1763217787, 1763217787, 1763155425
372, close, 1763214666, 1763214666, 1763214666, -1
373, close, 1763146061, 1763146068, 1763146068, -1
374, close, 1763142940, 1763146752, 1763146752, -1
375, close, 1763144062, 1763144062, 1763144062, -1
376, close, 1763144519, 1763144519, 1763144519, -1
377, close, 1763140759, 1763140759, 1763140759, -1
378, close, 1763138391, 1763138391, 1763138391, -1
379, close, 1763174587, 1763174587, 1763174587, -1
380, close, 1763149145, 1763149145, 1763149145, -1
381, close, 1763149126, 1763149126, 1763149126, -1
382, close, 1763138819, 1763138819, 1763138819, -1
383, close, 1763138836, 1763138836, 1763138836, -1
384, close, 1763148800, 1763148800, 1763148800, -1
385, close, 1763148860, 1763148860, 1763148860, -1
386, close, 1763138883, 1763145204, 1763145204, -1
387, close, 1763142145, 1763142145, 1763142145, -1
388, close, 1763140337, 1763217804, 1763217804, -1
389, close, 1763138461, 1763217812, 1763217812, -1
390, close, 1763142744, 1763142744, 1763142744, -1
391, close, 1763141014, 1763141213, 1763141213, -1
392, close, 1763217634, 1763217634, 1763217634, -1
393, close, 1763145829, 1763145829, 1763145829, -1
394, close, 1763153215, 1763153215, 1763153215, 1763148221
395, close, 1763142047, 1763142047, 1763142047, -1
396, close, 1763143252, 1763143252, 1763143252, -1
397, close, 1763150510, 1763150510, 1763150510, -1
398, close, 1763138633, 1763145324, 1763145324, -1
399, close, 1763145052, 1763145052, 1763145052, -1
400, close, 1763148688, 1763148688, 1763148688, -1
401, close, 1763142257, 1763160406, 1763160406, -1
402, close, 1763142812, 1763142812, 1763142812, -1
403, close, 1763166797, 1763166797, 1763166797, -1
404, close, 1763216712, 1763216712, 1763216712, -1
405, close, 1763215712, 1763215712, 1763215712, -1
406, close, 1763215748, 1763215748, 1763215748, -1
407, close, 1763143138, 1763143138, 1763143138, -1
408, close, 1763146093, 1763146093, 1763146093, -1
409, close, 1763148232, 1763148232, 1763148232, -1
410, close, 1763214428, 1763214428, 1763214428, -1
411, close, 1763150317, 1763150317, 1763150317, -1
412, close, 1763139123, 1763139123, 1763139123, -1
413, close, 1763139153, 1763139153, 1763139153, -1
414, close, 1763139091, 1763141074, 1763141074, -1
415, close, 1763142310, 1763147187, 1763147187, -1
416, close, 1763145803, 1763145803, 1763145803, -1
417, close, 1763145312, 1763145312, 1763145312, -1
418, close, 1763142820, 1763142820, 1763142820, -1
419, close, 1763142794, 1763142794, 1763142794, -1
420, close, 1763139627, 1763139627, 1763139627, -1
421, close, 1763147256, 1763147256, 1763147256, -1
422, close, 1763150169, 1763156580, 1763156580, -1
423, close, 1763150215, 1763150215, 1763150215, -1
424, close, 1763152377, 1763152377, 1763152377, -1
425, close, 1763151191, 1763151191, 1763151191, -1
426, close, 1763151184, 1763151184, 1763151184, -1
427, close, 1763144346, 1763144346, 1763144346, -1
428, close, 1763144402, -1, 1763144402, -1
429, close, 1763145705, 1763145705, 1763139590, -1
430, close, 1763139735, 1763145297, 1763145297, -1
431, close, 1763155471, 1763155471, 1763155471, -1
432, close, 1763155496, 1763155496, 1763155496, -1
433, close, 1763153588, 1763153588, 1763153588, -1
434, close, 1763142068, 1763142068, 1763142068, -1
435, close, 1763142232, 1763218052, 1763218052, -1
436, close, 1763152161, 1763152161, 1763152161, -1
437, close, 1763154744, 1763154744, 1763154744, -1
438, close, 1763144994, 1763149228, 1763149228, -1
439, close, 1763138535, 1763138535, 1763138535, -1
440, close, 1763138570, 1763138570, 1763138570, -1
441, close, 1763149385, 1763149385, 1763149385, -1
442, close, 1763200702, 1763200702, 1763200702, -1
443, close, 1763146104, 1763146104, 1763146104, -1
444, close, 1763146862, 1763146862, 1763146862, -1
445, close, 1763149917, 1763149917, 1763149917, -1
446, close, 1763140973, 1763140973, 1763140973, -1
447, close, 1763144018, 1763144018, 1763144018, -1
448, close, 1763141361, 1763141361, 1763141361, -1
449, close, 1763143886, 1763143886, 1763143886, -1
450, close, 1763143839, 1763143839, 1763143839, -1
451, close, 1763141415, 1763141415, 1763141415, -1
452, close, 1763141812, 1763144184, 1763144184, -1
453, close, 1763141260, 1763144197, 1763144197, -1
454, close, 1763153418, 1763153418, 1763150556, -1
455, close, 1763143823, 1763150568, 1763150568, -1
456, close, 1763146719, 1763146719, 1763146719, -1
457, close, 1763144057, -1, 1763144057, -1
458, close, 1763141863, 1763141863, 1763141863, -1
459, close, 1763141904, 1763141904, 1763141904, -1
460, close, 1763153577, 1763153577, 1763153577, -1
461, close, 1763145665, 1763145665, 1763145665, -1
462, close, 1763145711, 1763145711, 1763145711, -1
463, close, 1763144222, 1763144222, 1763144222, -1
464, close, 1763145649, 1763145649, 1763145649, -1
465, close, 1763145275, 1763145275, 1763145275, -1
466, close, 1763143072, 1763143072, 1763143072, -1
467, close, 1763143367, 1763143367, 1763143367, -1
468, close, 1763143108, 1763143109, 1763143108, -1
469, close, 1763144646, 1763149387, 1763149387, -1
470, close, 1763208520, 1763208525, 1763208525, 1763208520
471, close, 1763213390, 1763213390, 1763213390, -1
472, close, 1763150370, 1763150370, 1763150370, -1
473, close, 1763146049, 1763146049, 1763146049, -1
474, close, 1763142981, 1763146760, 1763146760, -1
475, close, 1763148149, 1763217849, 1763217849, -1
476, close, 1763148280, 1763148280, 1763148280, -1
477, close, 1763154925, 1763154925, 1763154925, -1
478, close, 1763151864, 1763151864, 1763151864, -1
479, close, 1763151874, 1763151874, 1763151874, -1
480, close, 1763213354, 1763213354, 1763213354, -1
481, close, 1763213766, 1763213766, 1763213766, -1
482, close, 1763145031, 1763148888, 1763148888, -1
483, close, 1763142102, 1763148898, 1763148898, -1
484, close, 1763142153, 1763148907, 1763148907, -1
485, close, 1763206739, 1763207982, 1763207982, -1
486, close, 1763206655, 1763206656, 1763206655, -1
487, close, 1763206711, 1763208726, 1763208726, -1
488, close, 1763213195, 1763213195, 1763213195, -1
489, close, 1763213182, 1763213182, 1763213182, -1
490, close, 1763178633, 1763206582, 1763206582, -1
491, close, 1763151882, 1763151882, 1763151882, -1
492, close, 1763145035, 1763145035, 1763145035, -1
493, close, 1763145505, 1763145505, 1763145505, -1
494, close, 1763151900, 1763151900, 1763151900, 1763140272
495, close, 1763178639, 1763214389, 1763214389, -1
496, close, 1763150306, 1763150306, 1763150306, -1
497, close, 1763218820, 1763218820, 1763218820, -1
498, close, 1763215677, 1763217432, 1763217432, -1
499, close, 1763153614, 1763217420, 1763217420, -1
500, close, 1763217659, 1763217659, 1763217620, -1
501, close, 1763142136, 1763142136, 1763142136, -1
502, close, 1763144634, 1763144634, 1763144634, -1
503, close, 1763144645, 1763144645, 1763144645, -1
504, close, 1763173996, 1763217855, 1763217855, -1
505, close, 1763145285, 1763145285, 1763145285, -1
506, close, 1763197615, 1763197615, 1763197615, -1
507, close, 1763170781, 1763183626, 1763183626, -1
508, close, 1763174943, 1763174943, 1763174943, -1
509, close, 1763173413, 1763173413, 1763173413, -1
510, close, 1763145618, 1763145618, 1763145618, -1
511, close, 1763145671, 1763145672, 1763145671, -1
512, close, 1763151109, 1763151109, 1763151109, -1
513, close, 1763170377, 1763170377, 1763170377, -1
514, close, 1763170486, 1763170486, 1763170486, -1
515, close, 1763173284, 1763173284, 1763173284, -1
516, close, 1763145401, 1763151373, 1763151373, -1
517, close, 1763147689, 1763147689, 1763147689, -1
518, close, 1763141588, -1, 1763146784, -1
519, close, 1763145858, 1763145858, 1763145858, -1
520, close, 1763142555, 1763142555, 1763142555, -1
521, close, 1763142591, 1763142591, 1763142591, -1
522, close, 1763146876, 1763146876, 1763146876, -1
523, close, 1763146207, 1763146207, 1763146207, -1
524, close, 1763155746, 1763155746, 1763155746, -1
525, close, 1763218045, 1763218045, 1763218045, 1763210128
526, close, 1763156204, 1763156204, 1763156204, -1
527, close, 1763217015, 1763217860, 1763217860, 1763145445
528, close, 1763144278, 1763144278, 1763144278, -1
529, close, 1763219293, 1763219293, 1763219293, -1
530, close, 1763219026, 1763219026, 1763219026, -1
531, close, 1763148504, 1763148504, 1763148504, -1
532, close, 1763147570, 1763147570, 1763147570, -1
533, close, 1763149374, 1763149374, 1763150148, 1763150026
534, close, 1763142383, 1763142383, 1763150152, 1763150029
535, close, 1763144614, 1763150160, 1763150160, -1
536, close, 1763155041, 1763155041, 1763155041, -1
537, close, 1763147399, 1763209847, 1763209847, -1
538, close, 1763150673, 1763150680, 1763150680, -1
539, close, 1763155138, 1763155138, 1763155138, -1
540, close, 1763156622, 1763156622, 1763156622, -1
541, close, 1763149577, 1763149577, 1763149577, -1
542, close, 1763178719, 1763217865, 1763217864, -1
543, close, 1763142628, 1763142628, 1763142628, -1
544, close, 1763148715, 1763148715, 1763148715, -1
545, close, 1763148702, 1763148702, 1763148702, -1
546, close, 1763147616, 1763147616, 1763147616, -1
547, close, 1763147277, 1763147277, 1763147277, -1
548, close, 1763156866, 1763156866, 1763156866, -1
549, close, 1763156634, 1763156961, 1763156961, -1
550, close, 1763152714, 1763152714, 1763152714, -1
551, close, 1763152729, 1763152729, 1763152729, -1
552, close, 1763190479, 1763192452, 1763192452, -1
553, close, 1763190368, 1763190368, 1763190368, -1
554, close, 1763145755, 1763145755, 1763145755, -1
555, close, 1763142754, 1763142754, 1763142754, -1
556, close, 1763142779, 1763142779, 1763142779, -1
557, close, 1763141406, 1763146679, 1763146679, -1
